Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","056","Belgium","5510","Production","0111","Wheat","2013","2013","tonnes","1803550","A","Official figure"
"QCL","Crops and livestock products","056","Belgium","5510","Production","0111","Wheat","2014","2014","tonnes","1994600","A","Official figure"
"QCL","Crops and livestock products","056","Belgium","5510","Production","0111","Wheat","2015","2015","tonnes","2019347","A","Official figure"
"QCL","Crops and livestock products","056","Belgium","5510","Production","0111","Wheat","2016","2016","tonnes","1400074","A","Official figure"
"QCL","Crops and livestock products","056","Belgium","5510","Production","0111","Wheat","2017","2017","tonnes","1702721","A","Official figure"
"QCL","Crops and livestock products","056","Belgium","5510","Production","0111","Wheat","2018","2018","tonnes","1661860","A","Official figure"
"QCL","Crops and livestock products","056","Belgium","5510","Production","0111","Wheat","2019","2019","tonnes","1902380","A","Official figure"
"QCL","Crops and livestock products","056","Belgium","5510","Production","0111","Wheat","2020","2020","tonnes","1741480","A","Official figure"
"QCL","Crops and livestock products","056","Belgium","5510","Production","0111","Wheat","2021","2021","tonnes","1629180","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1961","1961","ha","212139","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1962","1962","ha","212221","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1963","1963","ha","201443","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1964","1964","ha","217656","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1965","1965","ha","229353","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1966","1966","ha","231643","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1967","1967","ha","216676","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1968","1968","ha","220347","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1969","1969","ha","215759","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1970","1970","ha","198233","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1971","1971","ha","212702","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1972","1972","ha","222877","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1973","1973","ha","211923","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1974","1974","ha","198483","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1975","1975","ha","190323","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1976","1976","ha","211899","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1977","1977","ha","193782","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1978","1978","ha","194479","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1979","1979","ha","197743","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1980","1980","ha","196499","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1981","1981","ha","173113","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1982","1982","ha","182944","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1983","1983","ha","203207","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1984","1984","ha","194340","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1985","1985","ha","194409","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1986","1986","ha","196473","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1987","1987","ha","192866","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1988","1988","ha","202268","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1989","1989","ha","219000","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1990","1990","ha","222000","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1991","1991","ha","215000","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1992","1992","ha","216000","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1993","1993","ha","212000","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1994","1994","ha","212000","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1995","1995","ha","218400","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1996","1996","ha","214000","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1997","1997","ha","216500","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1998","1998","ha","222000","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5312","Area harvested","0111","Wheat","1999","1999","ha","188800","A","Official figure"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1961","1961","hg/ha","37116","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1962","1962","hg/ha","41868","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1963","1963","hg/ha","40814","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1964","1964","hg/ha","43638","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1965","1965","hg/ha","39701","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1966","1966","hg/ha","26473","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1967","1967","hg/ha","42594","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1968","1968","hg/ha","40839","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1969","1969","hg/ha","38306","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1970","1970","hg/ha","38482","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1971","1971","hg/ha","44848","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1972","1972","hg/ha","44206","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1973","1973","hg/ha","49497","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1974","1974","hg/ha","54311","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1975","1975","hg/ha","38018","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1976","1976","hg/ha","44325","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1977","1977","hg/ha","41044","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1978","1978","hg/ha","52535","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1979","1979","hg/ha","51304","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1980","1980","hg/ha","46131","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1981","1981","hg/ha","53490","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1982","1982","hg/ha","58091","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1983","1983","hg/ha","52262","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1984","1984","hg/ha","68436","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1985","1985","hg/ha","62522","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1986","1986","hg/ha","67404","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1987","1987","hg/ha","57796","E","Estimated value"
"QCL","Crops and livestock products","058","Belgium-Luxembourg","5419","Yield","0111","Wheat","1988","1988","hg/ha","65242","E","Estimated value"
